SEKVENCA,SIFRA,ZAPISNIK,DATUM_ZAP,ZAP_ST,DRZ_KRAVE,ST_KRAVE,KG_MLEKA,MASC,BELJ,LAKT,SS,NSS,CELICE,DAT_ANA,CAS_ANA,UREA,ANPRENOS_ID_SEQ,METODA,CAS_KON,VRSTICA,JE_SEQ,ZMRZISCE,AND_ID_SEQ,BHB,ACETON,OPOMBA,RCT,A30,PASMA,DAT_ROJSTVO,MLEKOPV,BELJKGPV,MASCKGPV,BELJODSPV,MASCODSPV,ZAPTEL,DATTEL,Dat_Analiza,Dat_tel,DIM
4007158,82253,555654,2017-11-28,20,SI,84495778,14.2,4.01,2.68,4.63,8.02,0,23,2017-11-29,NA,0.001,65097570,0,2,NA,NA,0,6756,0.22,0.16,NA,3.2,30.79,Holstein,06.06.2014,119.6,115,90,80.4,110.5,2,09.11.2017,2017-11-28,2017-11-09,19
4007201,3487,555753,2017-11-27,3,SI,24434762,11,3.46,3.37,4.67,8.75,0,187,2017-11-30,NA,0.018,65102531,0,2,NA,NA,0,6765,0.02,-0.03,NA,0.95,46.33,Lisasta,05.06.2014,95.3,96.6,86.9,113.4,90.9,2,10.10.2017,2017-11-29,2017-10-10,50
4007221,20948,555454,2017-11-25,48,SI,64430984,12.8,4.27,3.45,4.98,9.14,0,107,2017-11-27,NA,0.015,65091460,0,1,NA,NA,0,6750,-0.05,-0.16,NA,0.85,45.69,Holstein,20.05.2014,99.6,97.4,80.1,87.8,86.6,1,08.12.2016,2017-11-26,2016-12-08,353
4007242,6753,555198,2017-11-23,48,SI,64430290,18.5,3.76,3.47,4.74,8.92,0,22,2017-11-23,NA,0.003,65085738,0,1,NA,NA,0,6747,0.02,-0.04,NA,1.42,42.56,Holstein,18.06.2014,105.2,112.2,101.2,115.5,102.9,2,13.10.2017,2017-11-22,2017-10-13,40
4007572,32717,555330,2017-11-23,25,SI,44494173,4.5,4.77,3.93,4.57,9.21,0,266,2017-11-24,NA,0.014,65089078,0,1,NA,NA,0,6747,0.06,-0.01,NA,1.4,41.51,Holstein,15.06.2014,87.6,92.6,94.1,104.5,87.2,1,19.12.2016,2017-11-23,2016-12-19,339
4007584,30007,555845,2017-11-28,13,SI,84444590,0,4.94,3.73,4.84,9.28,0,170,2017-12-01,NA,0.013,65105483,0,2,NA,NA,0,6765,0.06,-0.04,NA,1.62,42.16,Lisasta,27.05.2014,129,129.6,85.3,96.4,120.7,1,19.12.2016,2017-11-30,2016-12-19,346
4007675,35135,555735,2017-11-27,8,SI,44455295,4.3,3.86,3.36,4.77,8.84,0,48,2017-11-30,NA,0.003,65101125,0,1,NA,NA,0,6762,0,0,NA,1.27,41.78,Lisasta,01.06.2014,87.9,91,87.4,107.6,86.7,2,06.09.2017,2017-11-29,2017-09-06,84
4007693,7405,555491,2017-11-24,30,SI,84390752,10.6,4.54,3.12,4.78,8.61,0,92,2017-11-27,NA,0.012,65092290,0,1,NA,NA,0,6753,-0.03,-0.06,NA,1.91,42.19,Rjava,12.06.2014,111.5,111,109.5,112.7,109.7,2,19.09.2017,2017-11-26,2017-09-19,68
4007706,31051,555496,2017-11-25,13,SI,34378094,9.1,4.55,4.08,4.84,9.63,0,42,2017-11-27,NA,0.023,65092387,0,2,NA,NA,0,6753,0,0,NA,0.22,45.94,Rjava,06.06.2014,123.7,124.2,97.4,107.2,120.7,1,19.01.2017,2017-11-26,2017-01-19,311
4007725,32529,555679,2017-11-27,11,SI,74384727,13.4,5.82,4,4.49,9.2,0,56,2017-11-29,NA,0.015,65099618,0,2,NA,NA,0,6762,0,0,NA,0,53.11,Rjava,03.06.2014,123.5,115.3,84.6,82.9,116.1,2,10.11.2017,2017-11-28,2017-11-10,18
4009099,8447,555674,2017-11-28,11,SI,54496105,7.4,5.3,3.58,4.63,8.92,0,126,2017-11-29,NA,0.024,65099559,0,2,NA,NA,0,6762,0,0,NA,2.43,36.59,Holstein,25.06.2014,110.7,110.4,106.3,88.1,108.8,1,16.09.2016,2017-11-28,2016-09-16,438
4009102,12928,555834,2017-11-30,26,SI,24323631,0,3.37,3.14,4.73,8.58,0,18,2017-12-01,NA,0.022,65105357,0,1,NA,NA,0,6765,0.01,-0.01,NA,3.32,33.8,Holstein,18.06.2014,122.4,113.9,89.3,88.8,115.2,2,28.08.2017,2017-11-30,2017-08-28,94
4009106,12928,555834,2017-11-30,27,SI,04323633,0,4.01,3.22,4.66,8.59,0,4,2017-12-01,NA,0.027,65105358,0,1,NA,NA,0,6765,0.01,-0.05,NA,2.31,39.56,Holstein,20.06.2014,112.3,110.2,77.7,101.3,92.7,2,27.08.2017,2017-11-30,2017-08-27,95
4009114,5965,555860,2017-11-30,27,SI,24327264,0,5.35,3.39,4.55,8.65,0,27,2017-12-01,NA,0.031,65105743,0,2,NA,NA,0,6765,0.06,-0.04,NA,1.57,43.43,Lisasta,29.05.2014,121.6,123.4,111.7,108.4,125.4,2,05.10.2017,2017-11-30,2017-10-05,56
4009116,5965,555860,2017-11-30,26,SI,34327263,0,4.08,3.9,4.97,9.57,0,194,2017-12-01,NA,0.02,65105742,0,2,NA,NA,0,6765,0.08,-0.06,NA,1.11,40.41,Holstein,19.05.2014,104.5,105.9,113.8,106.7,109.2,1,15.04.2016,2017-11-30,2016-04-15,594
4009149,9106,555414,2017-11-23,21,SI,04424583,9.4,4.21,4.1,4.37,9.18,0,109,2017-11-27,NA,0.019,65091254,0,1,NA,NA,0,6750,-0.01,-0.14,NA,0,47.65,Rjava,22.06.2014,112.6,113.9,90.2,108.8,107,1,05.03.2017,2017-11-26,2017-03-05,266
4009181,21571,555565,2017-11-28,25,SI,94316377,3,4.94,6.17,4.23,11.11,0,1876,2017-11-28,NA,0.013,65094006,0,1,NA,NA,0,6753,0.23,-0.16,NA,0,49.74,Holstein,03.06.2014,119.6,126.9,104.9,115.1,127.7,1,25.12.2016,2017-11-27,2016-12-25,337
4009194,10494,555560,2017-11-27,19,SI,64340333,21.1,3.61,3.09,4.67,8.47,0,67,2017-11-28,NA,0.012,65093892,0,2,NA,NA,0,6753,0.02,-0.08,NA,2.67,35.34,Holstein,11.06.2014,139.5,136.7,80.4,92.1,123.6,2,29.10.2017,2017-11-27,2017-10-29,29
4009304,4296,555661,2017-11-28,8,SI,14494585,8,5.32,4.35,4.57,9.63,0,164,2017-11-29,NA,0.014,65099336,0,1,NA,NA,0,6762,0,0,NA,0,50.38,Rjava,14.06.2014,113.1,110.8,95.8,91.8,109.8,1,31.10.2016,2017-11-28,2016-10-31,393
4009428,2564,555866,2017-11-30,22,SI,14423000,0,1.89,2.95,4.76,8.42,0,116,2017-12-01,NA,0.015,65105896,0,1,NA,NA,0,6765,0,-0.04,NA,2.23,40.82,Lisasta,27.06.2014,124.9,116.8,68.8,79,104,2,07.10.2017,2017-11-30,2017-10-07,54
4009609,31769,555711,2017-11-27,12,SI,64494975,14.4,4.19,3.15,4.83,8.68,0,286,2017-11-30,NA,0.009,65101017,0,2,NA,NA,0,6762,0.07,0.05,NA,1.78,41.08,Holstein,17.06.2014,106.6,105.4,95,85.1,103.7,2,17.11.2017,2017-11-29,2017-11-17,12
4009612,30038,555212,2017-11-23,16,SI,84494973,7.8,4.62,3.15,4.47,8.34,0,205,2017-11-24,NA,0.013,65087845,0,2,NA,NA,0,6747,0,0,NA,2.17,38.71,Lisasta,11.06.2014,94.7,97.5,102.2,100.7,97.1,1,04.10.2017,2017-11-23,2017-10-04,50
4009998,30013,555664,2017-11-28,20,SI,34349490,14.6,5.63,4.54,4.6,9.85,0,46,2017-11-29,NA,0.01,65099402,0,1,NA,NA,0,6762,0,0,NA,0.52,46.89,Holstein,06.06.2014,112.1,117.8,121.9,112,121.5,1,17.09.2016,2017-11-28,2016-09-17,437
4010008,30928,555490,2017-11-27,35,SI,54456549,6,4.18,4.22,4.52,9.44,0,287,2017-11-27,NA,0.018,65091987,0,1,NA,NA,0,6750,0,0,NA,0.07,45.77,Holstein,14.06.2014,97.7,96.8,87.9,100,96.1,1,24.12.2016,2017-11-26,2016-12-24,337
4010010,16082,555864,2017-11-29,21,SI,74463653,0,6.01,4.34,4.64,9.7,0,145,2017-12-01,NA,0.017,65105842,0,2,NA,NA,0,6765,0.06,-0.08,NA,0.24,48.97,Lisasta,02.06.2014,122.6,121.2,100.7,103.7,122.9,1,30.08.2016,2017-11-30,2016-08-30,457
4010033,4222,555785,2017-11-29,80,SI,64451608,0,5.22,4.28,4.84,9.83,0,92,2017-12-01,NA,0.027,65104564,0,2,NA,NA,0,6765,0,0,NA,0.86,45.1,Holstein,29.05.2014,95.1,99.4,116.3,114.9,104,1,07.11.2016,2017-11-30,2016-11-07,388
4010039,4222,555785,2017-11-29,81,SI,54451609,0,5.05,3.13,4.86,8.71,0,38,2017-12-01,NA,0.037,65104565,0,2,NA,NA,0,6765,0,0,NA,1.39,45.79,Holstein,29.05.2014,88.7,92,118,116.9,98.3,2,23.09.2017,2017-11-30,2017-09-23,68
4010185,2747,555515,2017-11-27,13,SI,94350157,5.8,4.5,4.05,4.64,9.4,0,15,2017-11-28,NA,0.01,65093638,0,1,NA,NA,0,6753,0.04,-0.05,NA,0,50.49,Lisasta,14.06.2014,95.1,97.3,93.5,108,94.4,1,18.03.2017,2017-11-27,2017-03-18,254
4010302,25436,555829,2017-11-29,12,SI,44114455,0,5.11,3.31,4.84,8.86,0,11,2017-12-01,NA,0.014,65105164,0,2,NA,NA,0,6765,0,0,NA,1.45,43.7,Lisasta,02.06.2014,103.6,98.6,96.9,85.6,103.3,2,29.07.2017,2017-11-30,2017-07-29,124
4010350,30039,555795,2017-11-30,15,SI,04495226,0,5.1,3.89,4.65,9.25,0,11,2017-12-01,NA,0.023,65104759,0,1,NA,NA,0,6765,-0.02,-0.15,NA,0.85,47.1,Holstein,29.06.2014,98.8,109.4,113.6,124,110.1,2,30.10.2017,2017-11-30,2017-10-30,31
4010351,1089,555689,2017-11-29,17,SI,94495272,6,5.19,4.09,4.59,9.39,0,69,2017-11-30,NA,0.009,65100679,0,1,NA,NA,0,6762,0.01,-0.09,NA,0.84,43.51,Rjava,19.06.2014,101.5,104.6,122,118.2,108.7,1,08.01.2017,2017-11-29,2017-01-08,325
4010377,7653,555792,2017-11-29,12,SI,04424590,0,4.22,3.6,4.87,9.18,0,48,2017-12-01,NA,0.023,65104695,0,1,NA,NA,0,6765,0.06,-0.04,NA,0.4,47.51,Rjava,10.06.2014,104.7,107.2,99.3,98,108.1,1,20.04.2017,2017-11-30,2017-04-20,224
4010385,10248,555243,2017-11-21,5,SI,04424727,10.4,4.6,4.05,4.7,9.46,0,20,2017-11-24,NA,0.007,65088222,0,2,NA,NA,0,6747,0,0,NA,0.26,49.14,Lisasta,25.06.2014,120.1,114.3,89.2,84.1,114.4,1,09.11.2016,2017-11-23,2016-11-09,379
4010393,31661,555223,2017-11-23,10,SI,84495228,4.8,3.91,3.5,4.64,8.85,0,25,2017-11-24,NA,0.025,65088030,0,1,NA,NA,0,6747,0,0,NA,1.49,41.84,Lisasta,25.06.2014,98.4,95.2,75.6,83.4,90.9,1,24.11.2016,2017-11-23,2016-11-24,364
4010823,20001,555786,2017-11-29,15,SI,84495077,0,4.26,4.14,4.63,9.48,0,183,2017-12-01,NA,0.015,65104617,0,1,NA,NA,0,6765,0,0,NA,1.37,40.93,Holstein,29.06.2014,102.9,114.5,91.8,126.2,99.3,2,15.06.2017,2017-11-30,2017-06-15,168
4010825,7821,555787,2017-11-30,11,SI,64495079,0,4.28,3.35,4.57,8.63,0,303,2017-12-01,NA,0.008,65104635,0,1,NA,NA,0,6765,0,0,NA,2.03,42.41,Holstein,21.06.2014,91.9,97.7,111.5,102.1,99.5,2,01.08.2017,2017-11-30,2017-08-01,121
4010867,10589,555655,2017-11-28,36,SI,44356196,14.8,3.5,3.48,4.78,8.97,0,134,2017-11-29,NA,0.021,65097619,0,2,NA,NA,0,6756,-0.04,-0.11,NA,1.22,42,Holstein,25.06.2014,96.5,96.5,99.2,106,100.4,2,24.05.2017,2017-11-28,2017-05-24,188
4010902,99197,555806,2017-11-29,16,SI,44466185,0,3.7,3.23,4.29,8.23,0,107,2017-12-01,NA,0.019,65104922,0,2,NA,NA,0,6765,0,-0.08,NA,2.82,34.34,Lisasta,22.05.2014,123.9,117.9,83.7,80.2,113.8,2,13.07.2017,2017-11-30,2017-07-13,140
4010952,10188,555707,2017-11-29,32,SI,54325128,16,3.7,3.1,4.6,8.41,0,38,2017-11-30,NA,0.028,65100945,0,1,NA,NA,0,6762,-0.03,-0.09,NA,2.15,39.24,Holstein,06.06.2014,120.6,109.8,81.4,82.4,106.4,1,10.07.2017,2017-11-29,2017-07-10,142
4011094,12925,555830,2017-11-29,55,SI,04323554,0,5.37,3.46,4.96,9.13,0,33,2017-12-01,NA,0.025,65105246,0,2,NA,NA,0,6765,-0.01,-0.12,NA,2,39.65,Holstein,28.06.2014,97.4,104.2,105.6,120.5,102.2,2,03.09.2017,2017-11-30,2017-09-03,88
4011104,12925,555830,2017-11-29,54,SI,44323550,0,2.6,2.97,4.76,8.44,0,31,2017-12-01,NA,0.018,65105245,0,2,NA,NA,0,6765,0.01,-0.02,NA,2.79,35.45,Holstein,14.06.2014,114.7,114.3,83.3,97.6,101.5,2,24.08.2017,2017-11-30,2017-08-24,98
4011112,8897,555325,2017-11-22,19,SI,84495606,7.2,3.61,3.52,4.72,8.95,0,23,2017-11-24,NA,0.007,65088947,0,1,NA,NA,0,6747,0,0,NA,1.45,40.93,Rjava,03.06.2014,117.1,116,96.5,95.8,114.7,1,12.09.2017,2017-11-23,2017-09-12,72
4011138,4743,555563,2017-11-28,18,SI,54321007,14.9,3.24,3.66,4.76,9.13,0,45,2017-11-28,NA,0.02,65093949,0,1,NA,NA,0,6753,-0.04,-0.13,NA,1.1,43.42,Holstein,25.06.2014,113.2,115.9,96.8,104.8,112.3,1,01.05.2017,2017-11-27,2017-05-01,210
4011224,16217,555328,2017-11-22,12,SI,84495644,7.8,4.38,3.74,4.72,9.16,0,124,2017-11-24,NA,0.013,65089022,0,1,NA,NA,0,6747,0.01,-0.06,NA,1.34,42.19,Rjava,27.06.2014,102,96.5,88.5,87.3,98.1,1,20.12.2016,2017-11-23,2016-12-20,338
4011313,6053,555590,2017-11-27,19,SI,14433889,12,1.91,3.29,4.44,8.44,0,2975,2017-11-28,NA,0.001,65094370,0,1,NA,NA,0,6756,0,-0.01,NA,2.86,34.47,Holstein,18.06.2014,93.5,88,78.6,79.9,75.8,1,15.07.2017,2017-11-27,2017-07-15,135
4011323,4296,555661,2017-11-28,9,SI,94494594,6.5,5.21,3.87,4.72,9.3,0,252,2017-11-29,NA,0.01,65099337,0,1,NA,NA,0,6762,0,0,NA,0.25,48.92,Rjava,27.06.2014,118.2,115.5,92,89.6,113,1,16.08.2016,2017-11-28,2016-08-16,469
4011427,12925,555830,2017-11-29,70,SI,14444047,0,4.68,3.09,4.71,8.51,0,289,2017-12-01,NA,0.023,65105261,0,2,NA,NA,0,6765,0.01,-0.08,NA,2.51,39.14,Holstein,04.05.2014,100.3,101.8,103.2,105.2,102,2,23.08.2017,2017-11-30,2017-08-23,99
4011769,21741,555807,2017-11-24,10,SI,54434051,0,4.12,2.99,4.45,8.15,0,49,2017-12-01,NA,0.034,65104935,0,2,NA,NA,0,6765,0,0,NA,2.57,39.02,Holstein,13.06.2014,116.4,120,107,103.6,118.9,2,14.09.2017,2017-11-30,2017-09-14,77
4011805,16207,555832,2017-11-30,10,SI,04432126,0,4.81,3.27,4.47,8.45,0,418,2017-12-01,NA,0.019,65105324,0,1,NA,NA,0,6765,0,0,NA,2.68,36.54,Lisasta,15.06.2014,100.4,97,101.6,75.7,99.5,2,27.09.2017,2017-11-30,2017-09-27,64
4011990,10826,555392,2017-11-20,12,SI,74433261,10.4,4.07,3.66,4.84,9.2,0,346,2017-11-27,NA,0.021,65090725,0,1,NA,NA,0,6750,0.05,-0.01,NA,0.93,40.61,Lisasta,17.06.2014,114.1,105.6,79.4,85.4,103.6,1,16.02.2017,2017-11-26,2017-02-16,283
4012068,582,555535,2017-11-27,32,SI,84198691,12,4.16,3.36,4.71,8.78,0,20,2017-11-28,NA,0.015,65093750,0,2,NA,NA,0,6753,0.01,-0.1,NA,2.34,38.17,Holstein,09.06.2014,100.3,98.8,92.3,103.3,93,2,22.08.2017,2017-11-27,2017-08-22,97
4012071,582,555535,2017-11-27,33,SI,64198693,18.4,4.31,2.82,4.96,8.49,0,79,2017-11-28,NA,0.011,65093751,0,2,NA,NA,0,6753,0.01,-0.05,NA,2.23,38.65,Holstein,26.06.2014,131.3,128.9,75,95,104.4,2,02.11.2017,2017-11-27,2017-11-02,25
4012076,582,555535,2017-11-27,34,SI,44198695,7.9,5.17,3.92,4.59,9.22,0,212,2017-11-28,NA,0.017,65093752,0,2,NA,NA,0,6753,-0.01,-0.13,NA,0.75,45.35,Holstein,30.06.2014,105.9,104.3,82.6,101.5,87,2,19.03.2017,2017-11-27,2017-03-19,253
4012191,9400,555758,2017-11-28,24,SI,34322505,0,5.04,3.56,4.74,9.01,0,438,2017-11-30,NA,0.018,65101163,0,2,NA,NA,0,6762,0,0,NA,1.44,42.37,Holstein,05.05.2014,95.8,104.1,121.6,124.7,103.2,1,27.07.2016,2017-11-29,2016-07-27,490
4012731,21642,555394,2017-11-21,12,SI,14323371,11.6,4.18,3,4.46,8.16,0,1760,2017-11-27,NA,0.025,65090762,0,1,NA,NA,0,6750,0,0,NA,1.9,38.01,Lisasta,17.06.2014,112.2,101.4,75.2,71.7,99.4,2,20.10.2017,2017-11-26,2017-10-20,37
4012828,10857,555516,2017-11-27,16,SI,24364281,9.4,4.9,4.07,4.45,9.22,0,182,2017-11-28,NA,0.017,65093662,0,1,NA,NA,0,6753,0,0,NA,0.93,43.61,Lisasta,01.06.2014,106.4,108.2,113.3,112.8,112.3,1,04.10.2016,2017-11-27,2016-10-04,419
4012836,10857,555516,2017-11-27,17,SI,94364284,9.6,3.98,4.07,4.92,9.7,0,48,2017-11-28,NA,0.024,65093663,0,1,NA,NA,0,6753,0,0,NA,0.25,47.72,Lisasta,12.06.2014,101.3,104.3,99,117.4,100.8,1,07.06.2017,2017-11-27,2017-06-07,173
4012841,10857,555516,2017-11-27,18,SI,74364286,14,3.98,3.71,4.67,9.09,0,47,2017-11-28,NA,0.013,65093664,0,1,NA,NA,0,6753,0,0,NA,1.99,37.31,Lisasta,12.06.2014,106.8,104.1,99.4,101,105.6,2,24.09.2017,2017-11-27,2017-09-24,64
4012854,30033,555495,2017-11-25,13,SI,34496011,9,4.52,4.06,4.68,9.45,0,99,2017-11-27,NA,0.011,65092362,0,1,NA,NA,0,6753,0,0,NA,0.79,42.63,Rjava,28.06.2014,110.2,108.9,95.6,106.2,104.4,1,01.10.2016,2017-11-26,2016-10-01,421
4012868,30033,555495,2017-11-25,14,SI,24496012,10.2,4.53,4.52,4.21,9.44,0,1786,2017-11-27,NA,0.015,65092363,0,1,NA,NA,0,6753,0,0,NA,0.24,47.37,Rjava,02.07.2014,104.4,106.1,114.5,109.4,109.9,2,04.06.2017,2017-11-26,2017-06-04,175
4014495,30968,555644,2017-11-28,16,SI,34496121,7.6,4.19,4.29,4.69,9.68,0,110,2017-11-29,NA,0.019,65097412,0,2,NA,NA,0,6756,0,0,NA,0.66,42.55,Rjava,29.06.2014,112.9,119.3,86.8,110.3,105.1,1,18.04.2017,2017-11-28,2017-04-18,224
4015494,4344,555576,2017-11-27,30,SI,74434121,13.8,3.09,3.46,4.71,8.89,0,760,2017-11-28,NA,0.025,65094143,0,1,NA,NA,0,6753,0.03,-0.08,NA,2.15,34.51,Holstein,21.06.2014,127.8,125.8,79.1,92.6,108.5,2,03.05.2017,2017-11-27,2017-05-03,208
4015503,4344,555576,2017-11-27,29,SI,84434120,14.5,3.11,3.18,4.48,8.38,0,1606,2017-11-28,NA,0.027,65094142,0,1,NA,NA,0,6753,0.03,-0.07,NA,2.14,35.19,Holstein,20.06.2014,114.3,109.7,80.4,91,102.2,2,23.08.2017,2017-11-27,2017-08-23,96
4015509,5327,555713,2017-11-29,8,SI,24366960,17.6,3.74,3.09,4.57,8.38,0,9,2017-11-30,NA,0.007,65101046,0,1,NA,NA,0,6762,0.02,-0.09,NA,2.03,39.98,Lisasta,05.06.2014,114.7,114.6,101.9,101.7,111.6,2,17.09.2017,2017-11-29,2017-09-17,73
4015812,31204,555365,2017-11-24,31,SI,94496022,26.3,4.64,3.55,4.74,9,0,551,2017-11-24,NA,0.012,65089693,0,2,NA,NA,0,6750,0,0,NA,1.28,38.97,Holstein,04.07.2014,103.7,105.8,110.1,104.1,110.6,2,18.07.2017,2017-11-23,2017-07-18,128
4015814,31207,555372,2017-11-23,7,SI,54496026,10.5,4.1,3.59,4.78,9.08,0,45,2017-11-24,NA,0.022,65089829,0,2,NA,NA,0,6750,0,0,NA,1.9,35.24,Holstein,29.06.2014,97.2,100.6,96.2,109,93.7,1,30.12.2016,2017-11-23,2016-12-30,328
4016565,20677,555299,2017-11-22,7,SI,74434884,12,4.64,3.08,4.7,8.5,0,156,2017-11-24,NA,0.013,65088622,0,1,NA,NA,0,6747,0,-0.06,NA,1.89,41.59,Lisasta,22.06.2014,104.4,102.9,91.8,98,99.1,2,11.10.2017,2017-11-23,2017-10-11,43
4017829,6996,555750,2017-11-30,16,SI,84433899,12,5.51,4.56,4.57,9.84,0,392,2017-11-30,NA,0.021,65102489,0,1,NA,NA,0,6765,0,-0.14,NA,0.04,50.67,Holstein,04.06.2014,79.6,87.9,131.5,127.4,101.5,2,02.05.2017,2017-11-29,2017-05-02,211
4018019,11607,555567,2017-11-24,7,SI,04455055,7.4,4.31,4.24,4.23,9.18,0,179,2017-11-28,NA,0.029,65094041,0,2,NA,NA,0,6753,0,0,NA,1.22,37.85,Rjava,22.05.2014,138.6,142,99.3,109.5,133.7,1,24.12.2016,2017-11-27,2016-12-24,338
4019260,7305,555867,2017-11-30,13,SI,94495722,0,3.54,3.21,4.65,8.57,0,83,2017-12-01,NA,0.005,65105918,0,1,NA,NA,0,6765,0,0,NA,1.71,42.82,Lisasta,03.07.2014,111.2,110.2,72.7,78.1,101.3,1,09.10.2016,2017-11-30,2016-10-09,417
4019556,502,555774,2017-11-29,17,SI,64434696,0,4.53,3.07,4.55,8.33,0,252,2017-12-01,NA,0.016,65104267,0,2,NA,NA,0,6765,0.21,0.11,NA,2.58,37.25,Holstein,03.07.2014,119.1,111.5,80.2,84.7,97.9,2,07.11.2017,2017-11-30,2017-11-07,23
4019557,10135,555695,2017-11-28,9,SI,54497089,7.6,4.37,3.25,4.74,8.7,0,81,2017-11-30,NA,0.025,65100796,0,2,NA,NA,0,6762,0,0,NA,1.26,42.21,Rjava,30.06.2014,93.1,95.9,102.8,95.3,97.8,2,13.11.2017,2017-11-29,2017-11-13,16
4019581,10352,555290,2017-11-24,18,SI,14433834,6.4,4.01,2.95,4.85,8.51,0,88,2017-11-24,NA,0.006,65088567,0,2,NA,NA,0,6747,0,0,NA,3.09,33.58,Rjava,20.05.2014,95.5,95.4,102,75.9,97.9,1,13.04.2017,2017-11-23,2017-04-13,224
4019700,6753,555198,2017-11-23,46,SI,04425948,15.9,3.75,3.88,4.62,9.22,0,142,2017-11-23,NA,0.012,65085736,0,1,NA,NA,0,6747,-0.01,-0.09,NA,1.75,39,Holstein,29.06.2014,111.8,124.2,99.1,123.5,107.6,1,03.08.2017,2017-11-22,2017-08-03,111
4019751,82253,555654,2017-11-28,22,SI,54497333,7.6,4.86,4.16,4.62,9.49,0,119,2017-11-29,NA,0.008,65097572,0,2,NA,NA,0,6756,0.01,-0.1,NA,0,50.31,Lisasta,03.07.2014,110.8,110.4,91,95.9,106.6,1,23.11.2016,2017-11-28,2016-11-23,370
4019774,9185,555855,2017-11-30,9,SI,74434891,0,4.49,3.9,4.73,9.34,0,170,2017-12-01,NA,0.016,65105581,0,2,NA,NA,0,6765,0.05,-0.05,NA,1.2,43.77,Lisasta,05.07.2014,100.5,94.6,103.4,87.2,102.1,1,15.01.2017,2017-11-30,2017-01-15,319
4019941,21711,555665,2017-11-28,20,SI,84383653,8,4.41,3.35,4.51,8.57,0,1388,2017-11-29,NA,0.012,65099429,0,2,NA,NA,0,6762,0,0,NA,2.26,37.2,Lisasta,16.05.2014,104.8,103.5,91.1,89.3,101.1,1,08.02.2017,2017-11-28,2017-02-08,293
4019948,7790,555564,2017-11-27,11,SI,64355887,10.1,4.58,3.58,4.67,8.96,0,310,2017-11-28,NA,0.011,65093969,0,2,NA,NA,0,6753,0,0,NA,1.07,43.42,Lisasta,16.05.2014,101.4,97.6,83.9,96.9,93.2,2,10.07.2017,2017-11-27,2017-07-10,140
4020223,1834,555391,2017-11-24,19,SI,74327805,13.6,3.44,3.1,4.53,8.34,0,41,2017-11-27,NA,0.018,65090698,0,1,NA,NA,0,6750,0,0,NA,2.16,36.39,Holstein,15.06.2014,117.7,112.5,81.9,91,104.5,2,24.08.2017,2017-11-26,2017-08-24,94
4020225,1834,555391,2017-11-24,20,SI,54327807,15.8,3.63,3.28,4.28,8.26,0,264,2017-11-27,NA,0.032,65090699,0,1,NA,NA,0,6750,0,0,NA,1.68,39.64,Holstein,05.06.2014,120.8,123.8,108.4,103.8,129.5,2,02.10.2017,2017-11-26,2017-10-02,55
4020227,1834,555391,2017-11-24,21,SI,34327809,22.3,3.33,2.82,4.72,8.25,0,19,2017-11-27,NA,0.023,65090700,0,1,NA,NA,0,6750,0,0,NA,1.74,38.32,Holstein,07.06.2014,112.4,100.9,93.7,82.7,106.6,2,25.10.2017,2017-11-26,2017-10-25,32
4020262,8466,555507,2017-11-24,7,SI,04423489,13.5,3.39,2.92,4.64,8.27,0,30,2017-11-28,NA,0.017,65093524,0,1,NA,NA,0,6753,0,0,NA,1.79,39.88,Lisasta,28.06.2014,109.8,105.7,86.1,88.7,103,2,17.10.2017,2017-11-27,2017-10-17,41
4020578,7348,555684,2017-11-29,37,SI,44425267,12.9,3.94,3.29,4.7,8.7,0,28,2017-11-30,NA,0.011,65100610,0,1,NA,NA,0,6762,0,-0.08,NA,1.38,43.52,Lisasta,04.07.2014,123.1,121.8,96.3,92.8,117.9,1,17.07.2017,2017-11-29,2017-07-17,135
4020788,20749,555777,2017-11-29,37,AT,895660119,0,4.86,3.21,4.79,8.71,0,67,2017-12-01,NA,0.02,65104417,0,2,NA,NA,0,6765,0.07,-0.02,NA,2,40.08,Lisasta,22.02.2012,121.8,125.1,97.7,108.8,121.4,3,29.05.2017,2017-11-30,2017-05-29,185
4020789,20749,555777,2017-11-29,38,AT,997052817,0,3.69,3.94,4.14,8.79,0,1765,2017-12-01,NA,0.017,65104418,0,2,NA,NA,0,6765,0.12,0.05,NA,2.63,32.62,Lisasta,18.03.2012,117.1,121.5,89.5,113.2,111.9,3,12.02.2017,2017-11-30,2017-02-12,291
4021449,31204,555365,2017-11-24,16,SI,14496044,39.8,3.85,3.09,4.72,8.52,0,50,2017-11-24,NA,0.015,65089678,0,2,NA,NA,0,6750,0,0,NA,1.37,42.32,Holstein,13.07.2014,123.6,122.6,103.4,97.9,125.6,2,24.07.2017,2017-11-23,2017-07-24,122
4021479,31204,555365,2017-11-24,7,SI,04496045,23.4,4.54,4.03,4.87,9.62,0,72,2017-11-24,NA,0.014,65089669,0,2,NA,NA,0,6750,0,0,NA,0,46.83,Holstein,12.07.2014,109.2,119.8,113.9,118.3,120.6,1,11.08.2016,2017-11-23,2016-08-11,469
4021548,11429,555395,2017-11-23,49,SI,24464082,30.3,3.04,3.64,4.78,9.13,0,87,2017-11-27,NA,0.02,65090816,0,1,NA,NA,0,6750,0,0,NA,1.57,37.94,Holstein,10.06.2014,108.1,103.9,82.3,98.6,91.1,2,18.06.2017,2017-11-26,2017-06-18,161
