SEKVENCA,SIFRA,ZAPISNIK,DATUM_ZAP,ZAP_ST,DRZ_KRAVE,ST_KRAVE,KG_MLEKA,MASC,BELJ,LAKT,SS,NSS,CELICE,DAT_ANA,CAS_ANA,UREA,ANPRENOS_ID_SEQ,METODA,CAS_KON,VRSTICA,JE_SEQ,ZMRZISCE,AND_ID_SEQ,BHB,ACETON,OPOMBA,RCT,A30,PASMA,LETOROJ,MLEKOPV,BELJKGPV,MASCKGPV,BELJODSPV,MASCODSPV,ZAPTEL,DATTEL,Dat_Analiza,Dat_tel,DIM
4183779,4024,556067,2017-12-05,34,SI,54490374,9.8,3.39,3.83,4.71,9.25,0,189,2017-12-06,NA,0.019,65115206,0,1,NA,NA,0,6780,0.04,-0.05,NA,1.61,41.46,Lisasta,2015,109.9,104.6,77,95,98.9,1,19.05.2017,2017-12-05,2017-05-19,200
4183782,7209,556423,2017-12-07,19,SI,04574327,0,4.81,3.42,4.76,8.89,0,40,2017-12-08,NA,0.01,65125117,0,1,NA,NA,0,6791,0.04,-0.02,NA,1.96,40.68,Lisasta,2015,99.4,100.7,103.8,100.9,102.4,1,19.06.2017,2017-12-07,2017-06-19,171
4183815,22814,556162,2017-12-01,7,SI,74490839,5.7,4.95,3.15,4.7,8.56,0,151,2017-12-06,NA,0.016,65116220,0,2,NA,NA,0,6780,0,0,NA,1.82,43.06,Lisasta,2015,95.4,94.2,118.6,89.1,103.4,1,05.09.2017,2017-12-05,2017-09-05,91
4183919,6575,555891,2017-12-01,15,SI,64491611,10.2,4.19,4.15,4.79,9.66,0,53,2017-12-01,NA,0.018,65106413,0,1,NA,NA,0,6771,0.01,-0.08,NA,0.35,47.07,Lisasta,2015,98.8,102.3,115.6,114,106.8,1,15.07.2017,2017-11-30,2017-07-15,138
4183994,1583,555922,2017-11-30,21,SI,74545276,7,4.31,3.35,4.67,8.73,0,24,2017-12-04,NA,0.015,65107385,0,2,NA,NA,0,6771,0.03,-0.1,NA,2.01,39.68,Holstein,2015,94.6,96.1,82.2,93.9,89.6,1,13.03.2017,2017-12-03,2017-03-13,265
4183997,10378,555517,2017-11-23,11,SI,84490010,7.2,4.15,3.28,4.42,8.41,0,25,2017-11-28,NA,0.007,65093683,0,2,NA,NA,0,6753,0,0,NA,2.42,35.23,Lisasta,2015,103.6,102.8,100.4,82.2,103.1,1,20.06.2017,2017-11-27,2017-06-20,160
4184050,5432,556078,2017-12-04,15,SI,44394956,7.2,4.69,3.33,4.68,8.72,0,46,2017-12-06,NA,0.01,65115398,0,1,NA,NA,0,6780,0,0,NA,1.54,43.05,Holstein,2015,87.6,87,102.2,96.9,95.5,1,09.02.2017,2017-12-05,2017-02-09,299
4184221,11093,556064,2017-12-04,17,SI,04489843,9.7,4.86,3.38,4.46,8.55,0,339,2017-12-06,NA,0.034,65115140,0,2,NA,NA,0,6780,0.1,0.04,NA,2.09,42.89,Holstein,2015,99.8,100.2,104.7,102.2,102.1,1,06.05.2017,2017-12-05,2017-05-06,213
4184228,15808,556318,2017-12-04,2,SI,54490264,14.4,4.35,3.19,4.88,8.78,0,22,2017-12-07,NA,0.02,65121926,0,1,NA,NA,0,6791,0,0,NA,2.5,39.27,Lisasta,2015,111.2,108.8,106.2,94.9,112.8,1,27.08.2017,2017-12-06,2017-08-27,101
4184335,2264,556167,2017-12-06,10,SI,14546802,7.2,4.28,4.24,4.68,9.63,0,86,2017-12-06,NA,0.027,65116326,0,1,NA,NA,0,6780,0,0,NA,0.42,48.5,Rjava,2015,105.4,106.4,93.5,106.5,101.8,1,22.05.2017,2017-12-05,2017-05-22,197
4184337,10263,556194,2017-12-06,10,SI,74543250,11.1,3.99,2.85,4.51,8.07,0,718,2017-12-06,NA,0.009,65116716,0,1,NA,NA,0,6784,0,0,NA,3.11,36.58,Holstein,2015,103.4,106,100.6,101.1,104.4,1,13.08.2017,2017-12-05,2017-08-13,114
4184352,8940,556059,2017-12-05,27,SI,64486992,14.2,5.12,4.03,4.89,9.63,0,31,2017-12-05,NA,0.013,65112232,0,1,NA,NA,0,6775,-0.04,-0.13,NA,1.08,47.3,Holstein,2015,100.1,100.6,114.4,108.6,103.4,1,28.04.2017,2017-12-04,2017-04-28,220
4184354,1864,556237,2017-12-04,15,SI,54524073,8.2,3.52,3.08,4.82,8.62,0,34,2017-12-07,NA,0.015,65119670,0,1,NA,NA,0,6784,0.04,-0.01,NA,2.7,37.6,Holstein,2015,105.2,103.5,104.2,95.5,110.5,1,05.07.2017,2017-12-06,2017-07-05,154
4185445,21868,556472,2017-12-07,33,SI,64437716,0,4.97,4.29,4.55,9.55,0,9348,2017-12-08,NA,0.009,65125676,0,1,NA,NA,0,6791,0.08,-0.08,NA,0.99,45.27,Holstein,2015,98.6,104.5,108.8,112.6,101.9,1,22.03.2017,2017-12-07,2017-03-22,260
4185463,21867,556471,2017-12-06,18,SI,44489540,0,3.2,3.22,4.72,8.65,0,222,2017-12-08,NA,0.026,65125636,0,2,NA,NA,0,6791,0.03,-0.06,NA,2.73,36.24,Holstein,2015,109.3,102.1,99,87.7,109.9,1,24.06.2017,2017-12-07,2017-06-24,166
4185656,23536,556050,2017-12-04,9,SI,64491501,11,3.76,2.95,4.73,8.39,0,202,2017-12-05,NA,0.013,65112041,0,2,NA,NA,0,6775,0.07,-0.01,NA,3.09,32.76,Lisasta,2015,98.4,100.1,125.8,102.4,108.6,1,22.09.2017,2017-12-04,2017-09-22,73
4185677,6224,555820,2017-11-28,38,SI,94485826,13.7,5.33,3.88,4.99,9.57,0,120,2017-12-01,NA,0.025,65105056,0,2,NA,NA,0,6765,-0.01,-0.11,NA,1.68,44.74,Holstein,2015,98.6,103.8,106.9,115.3,102.5,1,24.04.2017,2017-11-30,2017-04-24,220
4185681,10667,556338,2017-12-05,26,SI,34396715,0,4.23,3.67,4.68,9.06,0,16,2017-12-08,NA,0.024,65122270,0,2,NA,NA,0,6791,0.07,0.02,NA,1.51,42.45,Lisasta,2015,108.7,104.6,89.3,96.1,102.8,1,04.06.2017,2017-12-07,2017-06-04,186
4185682,21642,555394,2017-11-21,16,SI,34466069,7,4.87,3.54,4.66,8.92,0,22,2017-11-27,NA,0.03,65090766,0,1,NA,NA,0,6750,0,0,NA,0.99,44.28,Lisasta,2015,109,107,100.4,93.7,110.9,1,08.06.2017,2017-11-26,2017-06-08,171
4185929,30013,555664,2017-11-28,23,SI,64349514,20.6,4.69,3.22,4.41,8.34,0,89,2017-11-29,NA,0.012,65099405,0,1,NA,NA,0,6762,0,0,NA,2.03,40.38,Holstein,2015,120.5,116.9,120.2,99.7,131.5,1,01.09.2017,2017-11-28,2017-09-01,88
4186193,20936,556047,2017-12-04,10,SI,54545027,7.4,4.63,3.7,4.49,8.9,0,77,2017-12-05,NA,0.011,65111945,0,1,NA,NA,0,6775,0.05,-0.05,NA,2.2,38.65,Lisasta,2015,107.9,105.5,96.4,94.3,105.8,1,04.05.2017,2017-12-04,2017-05-04,214
4186203,7203,556046,2017-12-01,8,SI,64436416,4.8,5.9,3.73,4.63,9.06,0,56,2017-12-05,NA,0.019,65111930,0,2,NA,NA,0,6775,0.16,0.01,NA,1.18,45.36,Lisasta,2015,102.3,101.1,114.4,95.8,108.6,1,22.04.2017,2017-12-04,2017-04-22,226
4186205,7203,556046,2017-12-01,10,SI,74487552,7,5.01,3.28,4.81,8.81,0,18,2017-12-05,NA,0.028,65111932,0,2,NA,NA,0,6775,0.07,0,NA,1.28,46.48,Lisasta,2015,101,98.7,102.5,88.4,102,1,06.06.2017,2017-12-04,2017-06-06,181
4186208,13077,556502,2017-12-07,29,SI,84546908,0,4.88,4.53,4.28,9.52,0,126,2017-12-08,NA,0.003,65126326,0,2,NA,NA,0,6795,0,0,NA,0,52.52,Lisasta,2015,102.9,104.3,114.6,108.6,110.1,1,06.05.2017,2017-12-07,2017-05-06,215
4186254,8594,556382,2017-12-06,74,SI,44488477,0,5.03,3.63,4.54,8.88,0,1499,2017-12-08,NA,0.019,65124712,0,2,NA,NA,0,6791,0.06,-0.01,NA,2.39,39.66,Holstein,2015,112.4,106.7,107.2,94.4,112.7,1,06.03.2017,2017-12-07,2017-03-06,276
4186255,8594,556382,2017-12-06,73,SI,54488476,0,3.81,3.17,4.68,8.56,0,94,2017-12-08,NA,0.023,65124711,0,2,NA,NA,0,6791,-0.03,-0.09,NA,2.1,41.65,Holstein,2015,102.7,102.1,98.1,99.4,100,1,04.08.2017,2017-12-07,2017-08-04,125
4186261,8594,556382,2017-12-06,72,SI,94488472,0,5.2,3.55,4.76,9.03,0,35,2017-12-08,NA,0.031,65124710,0,2,NA,NA,0,6791,0.02,-0.08,NA,2.09,41.98,Holstein,2015,101.4,99.2,100.2,96.4,98.7,1,05.03.2017,2017-12-07,2017-03-05,277
4186268,15806,555189,2017-11-22,24,SI,44429010,5.8,4.85,4.11,4.7,9.52,0,242,2017-11-23,NA,0.018,65085562,0,2,NA,NA,0,6747,0,0,NA,1.19,43.53,Lisasta,2015,96.2,93.4,92.2,105.9,88.6,1,19.04.2017,2017-11-22,2017-04-19,217
4186272,5965,555860,2017-11-30,37,SI,44486224,6.4,4.69,3.61,4.53,8.85,0,74,2017-12-01,NA,0.033,65105753,0,2,NA,NA,0,6765,0.05,0,NA,2.46,36.56,Lisasta,2015,97.6,97.6,99.4,103.6,96.1,1,28.05.2017,2017-11-30,2017-05-28,186
4186386,25746,555399,2017-11-24,21,SI,94399073,5.8,4.04,3.78,4.79,9.28,0,232,2017-11-27,NA,0.012,65090943,0,2,NA,NA,0,6750,0,-0.11,NA,0.38,44.95,Holstein,2015,111.8,118.6,88.9,114.5,104.7,1,12.05.2017,2017-11-26,2017-05-12,198
4186626,22258,555692,2017-11-28,8,SI,64492289,5,4.4,4.09,4.6,9.4,0,18,2017-11-30,NA,0.003,65100761,0,1,NA,NA,0,6762,0,0,NA,0,49.48,Lisasta,2015,88.4,95,99.3,118.6,90.7,1,15.04.2017,2017-11-29,2017-04-15,228
4186886,32101,556179,2017-12-05,16,AT,116651222,10.5,5.28,3.05,4.62,8.38,0,385,2017-12-06,NA,0.016,65116493,0,2,NA,NA,0,6780,0,0,NA,2.47,38.09,Lisasta,2012,113.4,114.1,101.6,102.1,120.6,3,27.09.2017,2017-12-05,2017-09-27,69
4187153,2086,556413,2017-12-08,9,SI,14258280,0,4.28,3.7,4.47,8.88,0,733,2017-12-08,NA,0.003,65124982,0,1,NA,NA,0,6791,0,0,NA,2.31,38.5,Lisasta,2015,113.2,113.3,88.4,102.6,106.9,1,26.06.2017,2017-12-07,2017-06-26,164
4187157,9040,556412,2017-12-07,62,SI,54491306,0,4.24,4.04,4.79,9.54,0,60,2017-12-08,NA,0.021,65124964,0,2,NA,NA,0,6791,0.02,-0.04,NA,1.16,43.97,Holstein,2015,108.6,113.4,97.3,113,107.2,1,03.04.2017,2017-12-07,2017-04-03,248
4187163,9040,556412,2017-12-07,61,SI,74491304,0,4.07,3.84,4.67,9.21,0,15,2017-12-08,NA,0.023,65124963,0,2,NA,NA,0,6791,0,-0.09,NA,1.33,41.86,Lisasta,2015,122.1,120.6,84.9,107.5,110.7,1,17.06.2017,2017-12-07,2017-06-17,173
4187190,9040,556412,2017-12-07,60,SI,04491301,0,3.53,3.36,4.66,8.73,0,187,2017-12-08,NA,0.021,65124962,0,2,NA,NA,0,6791,0.01,-0.03,NA,2.1,40.49,Holstein,2015,110.5,98.2,91.7,82,100.5,1,21.02.2017,2017-12-07,2017-02-21,289
4187244,7203,556046,2017-12-01,12,SI,54525012,4.4,4.56,3.47,4.81,9,0,39,2017-12-05,NA,0.017,65111934,0,2,NA,NA,0,6775,0.12,0.03,NA,1.54,42.05,Lisasta,2015,94.6,93.1,100.6,95.9,95.4,1,24.04.2017,2017-12-04,2017-04-24,224
4187245,10798,555732,2017-11-29,18,SI,24525015,11,4.34,3.44,4.59,8.74,0,31,2017-11-30,NA,0.017,65101097,0,1,NA,NA,0,6762,0,0,NA,0.24,49.21,Lisasta,2015,122.5,112.6,90.4,86,115.7,1,28.04.2017,2017-11-29,2017-04-28,215
4187247,9400,555758,2017-11-28,40,SI,04538466,10.4,3.26,3,4.79,8.5,0,66,2017-11-30,NA,0.014,65101179,0,2,NA,NA,0,6762,0,0,NA,1.72,42.12,Holstein,2015,106.4,98.6,94.7,87,97.5,1,08.09.2017,2017-11-29,2017-09-08,82
4187256,24004,556331,2017-12-07,43,SI,14484940,0,2.83,3.63,4.77,9.11,0,90,2017-12-08,NA,0.017,65122158,0,1,NA,NA,0,6791,0,-0.02,NA,1.77,42.86,Lisasta,2015,105.6,103.7,106.6,96.6,107.3,1,23.07.2017,2017-12-07,2017-07-23,137
4187258,24004,556331,2017-12-07,37,SI,64484921,0,5.25,3.56,4.71,8.97,0,53,2017-12-08,NA,0.023,65122152,0,1,NA,NA,0,6791,0.01,-0.09,NA,1.89,42.33,Holstein,2015,108.8,107.5,99.4,101.8,107,1,24.02.2017,2017-12-07,2017-02-24,286
4187259,24004,556331,2017-12-07,38,SI,54484922,0,4.38,3.59,4.67,8.97,0,275,2017-12-08,NA,0.022,65122153,0,1,NA,NA,0,6791,-0.02,-0.1,NA,2.72,36.99,Holstein,2015,104.2,105.8,96.9,107.3,101.5,1,03.09.2017,2017-12-07,2017-09-03,95
4187266,16300,556236,2017-12-04,115,SI,54484977,24.9,4.26,3.59,4.88,9.17,0,306,2017-12-07,NA,0.028,65119620,0,1,NA,NA,0,6784,0,0,NA,1.79,41.59,Holstein,2015,99.5,101.5,98.1,108.5,98,1,26.05.2017,2017-12-06,2017-05-26,194
4187275,2575,556146,2017-12-05,39,SI,74523001,14.1,4.87,3.98,4.53,9.21,0,27,2017-12-06,NA,0.018,65115964,0,1,NA,NA,0,6780,0,0,NA,0.45,49.08,Holstein,2015,113.3,115.1,109.7,103.3,121,1,28.02.2017,2017-12-05,2017-02-28,280
4187278,2575,556146,2017-12-05,40,SI,64523002,16.7,3.15,2.94,4.94,8.6,0,34,2017-12-06,NA,0.02,65115965,0,1,NA,NA,0,6780,0,0,NA,2.9,38.24,Holstein,2015,114,107.8,72.4,87.4,90.6,1,29.05.2017,2017-12-05,2017-05-29,190
4187417,30033,555495,2017-11-25,22,SI,74546813,13,3.01,3.19,4.51,8.41,0,188,2017-11-27,NA,0.011,65092371,0,1,NA,NA,0,6753,0,0,NA,1.59,38.87,Rjava,2015,117.4,118.7,108.5,106.8,120.2,1,28.08.2017,2017-11-26,2017-08-28,90
4187512,8832,556375,2017-12-07,17,SI,34489857,0,4.09,3.57,4.65,8.93,0,62,2017-12-08,NA,0.008,65124583,0,1,NA,NA,0,6791,0.02,-0.03,NA,1.83,43.77,Lisasta,2015,104.2,104,97.6,96.5,102.9,1,10.05.2017,2017-12-07,2017-05-10,211
4187563,764,556295,2017-12-05,69,SI,44508850,16.8,3.72,3.24,4.69,8.64,0,296,2017-12-07,NA,0.028,65120223,0,1,NA,NA,0,6784,0.01,-0.06,NA,2.64,37.56,Holstein,2015,116.4,108.6,83.9,87.9,106.8,1,29.07.2017,2017-12-06,2017-07-29,130
4187570,764,556295,2017-12-05,66,SI,64508834,13.8,3.69,3.07,4.99,8.77,0,71,2017-12-07,NA,0.026,65120220,0,1,NA,NA,0,6784,0.03,-0.02,NA,1.99,40.74,Holstein,2015,103.8,97.6,79.8,93.6,90.5,1,29.07.2017,2017-12-06,2017-07-29,130
4187575,764,556295,2017-12-05,67,SI,54508835,9.9,4.07,3.46,4.53,8.71,0,103,2017-12-07,NA,0.029,65120221,0,1,NA,NA,0,6784,0.07,0,NA,1.93,38.12,Rjava,2015,98.5,97.6,99.2,105,103.9,1,12.09.2017,2017-12-06,2017-09-12,85
4187577,764,556295,2017-12-05,65,SI,84508832,16.2,3.65,3.78,4.94,9.44,0,78,2017-12-07,NA,0.027,65120219,0,1,NA,NA,0,6784,0.03,-0.07,NA,1.52,40.31,Rjava,2015,105.8,107.5,96.7,110.9,105.3,1,29.08.2017,2017-12-06,2017-08-29,99
4187945,21585,556435,2017-12-07,8,SI,24487038,0,6.19,3.75,4.62,9.08,0,223,2017-12-08,NA,0.01,65125216,0,1,NA,NA,0,6791,0,0,NA,0.93,48.91,Lisasta,2015,98.6,93.7,116.7,88.4,107,1,12.03.2017,2017-12-07,2017-03-12,270
4187948,8422,555460,2017-11-27,44,SI,04567541,12,4.45,3.74,4.3,8.74,0,404,2017-11-27,NA,0.016,65091545,0,1,NA,NA,0,6750,0.07,-0.06,NA,1.4,37.52,Holstein,2015,97.9,97.5,90.1,102.4,97.7,1,14.02.2017,2017-11-26,2017-02-14,285
4187962,2922,556467,2017-12-07,48,SI,94527364,0,5.78,4.86,4.4,9.98,0,78,2017-12-08,NA,0.014,65125556,0,2,NA,NA,0,6791,0.04,-0.1,NA,0,54.09,Lisasta,2015,100.3,107.8,115.2,128.4,108.9,1,29.01.2017,2017-12-07,2017-01-29,312
4187963,8430,555580,2017-11-28,34,SI,04568140,9.4,4.78,3.8,4.81,9.32,0,13,2017-11-28,NA,0.024,65094311,0,2,NA,NA,0,6753,0.09,0,NA,0.83,43.44,Lisasta,2015,112.9,111.1,102.3,103.7,113.2,1,08.06.2017,2017-11-27,2017-06-08,172
4187966,8430,555580,2017-11-28,32,SI,04568133,9.6,4.81,3.7,4.75,9.17,0,241,2017-11-28,NA,0.016,65094309,0,2,NA,NA,0,6753,0.09,-0.01,NA,0.93,42.81,Lisasta,2015,120.2,118.4,101.1,104.2,119.8,1,10.04.2017,2017-11-27,2017-04-10,231
4187995,5283,555396,2017-11-23,28,SI,54252338,18.6,3.25,3.55,4.74,9,0,36,2017-11-27,NA,0.023,65090880,0,2,NA,NA,0,6750,0.01,-0.06,NA,1.14,42.53,Holstein,2015,119,118.2,74.7,101.5,100.6,1,14.02.2017,2017-11-26,2017-02-14,285
4187999,5283,555396,2017-11-23,29,SI,44252339,16.1,3.48,3.82,4.72,9.24,0,19,2017-11-27,NA,0.026,65090881,0,2,NA,NA,0,6750,-0.04,-0.13,NA,0.98,43.11,Holstein,2015,115.7,115.1,104.1,103.5,114.3,1,14.06.2017,2017-11-26,2017-06-14,165
4188001,5283,555396,2017-11-23,30,SI,04252340,16.3,6.25,4.26,4.35,9.31,0,35,2017-11-27,NA,0.033,65090882,0,2,NA,NA,0,6750,0.05,-0.14,NA,0,49.1,Holstein,2015,120.6,127.8,103.2,117.2,121.4,1,04.05.2017,2017-11-26,2017-05-04,206
4188065,32511,556195,2017-12-05,12,SI,54356834,6.5,3.42,3.47,4.76,8.94,0,101,2017-12-06,NA,0.01,65116731,0,1,NA,NA,0,6784,0,0,NA,2.45,36.8,Lisasta,2015,99.9,100.1,98.2,91.4,100.1,1,08.04.2017,2017-12-05,2017-04-08,241
4188780,3908,555659,2017-11-27,11,SI,14547126,9.6,3.37,3.81,4.72,9.25,0,52,2017-11-29,NA,0.01,65099318,0,1,NA,NA,0,6762,0,0,NA,1.15,43.3,Lisasta,2015,110.6,108.3,98.6,92.9,109.3,1,05.06.2017,2017-11-28,2017-06-05,176
4189140,21009,555467,2017-11-23,15,SI,64490191,7.4,4.86,3.64,4.7,9.05,0,65,2017-11-27,NA,0.004,65091604,0,2,NA,NA,0,6750,0.07,0.01,NA,0.64,43.93,Lisasta,2015,108.2,108.1,106.8,94.8,110.9,1,15.05.2017,2017-11-26,2017-05-15,195
4189148,9316,555199,2017-11-22,16,SI,74491029,7.5,4.55,4.16,4.49,9.36,0,570,2017-11-23,NA,0.005,65085772,0,2,NA,NA,0,6747,0,0,NA,1.34,39.62,Lisasta,2015,119.5,124.1,81.1,115.1,104.5,1,11.04.2017,2017-11-22,2017-04-11,225
4189153,16301,555177,2017-11-21,41,SI,14491032,8,4.73,2.98,4.85,8.55,0,173,2017-11-23,NA,0.005,65085410,0,2,NA,NA,0,6747,0,0,NA,2.59,38.04,Holstein,2015,93.8,90.1,97.3,87.1,96.6,1,10.01.2017,2017-11-22,2017-01-10,316
4189183,21125,555359,2017-11-23,10,SI,14490749,7.2,4.96,3.75,4.64,9.1,0,132,2017-11-24,NA,0.022,65089567,0,2,NA,NA,0,6750,0,0,NA,0.59,46.31,Lisasta,2015,101.3,102.9,116.8,103.6,107.4,1,17.07.2017,2017-11-23,2017-07-17,129
4189246,21742,556499,2017-12-07,17,SI,54491227,0,4.34,3.69,4.69,9.09,0,40,2017-12-08,NA,0.031,65126266,0,2,NA,NA,0,6795,0.03,0.01,NA,1.8,44.57,Lisasta,2015,105.1,105.9,101.2,106.4,103.7,1,25.07.2017,2017-12-07,2017-07-25,135
4189248,5359,556489,2017-12-06,22,SI,54513516,0,3.97,3.36,4.75,8.83,0,22,2017-12-08,NA,0.023,65126049,0,2,NA,NA,0,6791,0,0,NA,1.82,41.34,Rjava,2015,114.6,113.8,92.4,102.2,111.3,1,24.05.2017,2017-12-07,2017-05-24,197
4189262,15772,555666,2017-11-28,8,SI,04276177,12.5,3.85,3.39,4.82,8.93,0,667,2017-11-29,NA,0.025,65099443,0,1,NA,NA,0,6762,0.07,-0.04,NA,1.77,40.73,Lisasta,2015,108.5,100.9,100.3,99.3,108.5,1,05.03.2017,2017-11-28,2017-03-05,268
4190191,5358,556498,2017-12-08,43,SI,14484160,0,3.37,3.37,4.67,8.75,0,199,2017-12-08,NA,0.013,65126246,0,1,NA,NA,0,6795,-0.01,-0.02,NA,2.44,41.03,Holstein,2015,121.5,118,89,91.8,111.1,1,09.07.2017,2017-12-07,2017-07-09,151
4190195,5358,556498,2017-12-08,44,SI,94484162,0,3.72,3.7,4.94,9.35,0,101,2017-12-08,NA,0.02,65126247,0,1,NA,NA,0,6795,-0.01,-0.07,NA,2.22,39.46,Holstein,2015,105.9,108.2,101.6,105.4,107.8,1,03.06.2017,2017-12-07,2017-06-03,187
4190254,8795,556506,2017-12-08,32,SI,04559630,0,3.34,3.68,4.62,9.01,0,15,2017-12-08,NA,0.016,65126425,0,1,NA,NA,0,6795,0,-0.02,NA,1.51,41.99,Lisasta,2015,125.3,125,97.1,103.1,121.8,1,03.09.2017,2017-12-07,2017-09-03,95
4190306,11608,556299,2017-12-05,18,SI,94557378,15.4,4.09,3.04,4.92,8.67,0,74,2017-12-07,NA,0.022,65120270,0,1,NA,NA,0,6784,0,0,NA,2.4,41.05,Holstein,2015,110.1,110.9,107.8,102.6,117.5,1,22.08.2017,2017-12-06,2017-08-22,106
4190390,30045,556196,2017-12-05,12,SI,34545892,4.8,4.72,3.11,4.69,8.5,0,45,2017-12-06,NA,0.023,65116747,0,2,NA,NA,0,6784,0,0,NA,3.29,38.24,Holstein,2015,93.8,95.7,93.6,87.8,96.7,1,04.06.2017,2017-12-05,2017-06-04,184
4190449,2367,556317,2017-12-05,10,SI,24490274,7.7,5.76,3.65,4.6,8.96,0,2118,2017-12-07,NA,0.022,65121921,0,2,NA,NA,0,6791,0,0,NA,1.37,47.19,Lisasta,2015,106.5,105.3,112.1,96.2,110.5,1,31.05.2017,2017-12-06,2017-05-31,189
4190451,10109,555360,2017-11-23,7,SI,14490275,7.8,4.8,3.5,4.76,8.97,0,36,2017-11-24,NA,0.008,65089577,0,2,NA,NA,0,6750,0,0,NA,1.93,37.07,Lisasta,2015,98.2,95.9,128.9,85.3,111.2,1,31.07.2017,2017-11-23,2017-07-31,115
4190481,955,556036,2017-12-05,22,SI,24489432,10.2,5.29,3.99,4.72,9.42,0,62,2017-12-05,NA,0.005,65111800,0,1,NA,NA,0,6775,0.08,-0.04,NA,0,50.12,Lisasta,2015,111.7,111.2,72.8,95.7,98.1,1,05.02.2017,2017-12-04,2017-02-05,302
4190588,11428,556049,2017-11-30,55,SI,94567511,11.6,5.52,3.76,4.67,9.15,0,48,2017-12-05,NA,0.019,65112013,0,1,NA,NA,0,6775,0,0,NA,2.39,38.02,Holstein,2015,96.6,99.2,97.3,106,90.9,1,21.06.2017,2017-12-04,2017-06-21,166
4191086,7863,555967,2017-12-04,13,SI,94489600,9.6,5.27,3.35,4.62,8.68,0,36,2017-12-04,NA,0.02,65107911,0,1,NA,NA,0,6771,0.13,0.01,NA,2.33,37.91,Lisasta,2015,132.5,129.3,90.2,94.3,124.3,1,07.07.2017,2017-12-03,2017-07-07,149
4192046,6149,556242,2017-12-05,27,SI,54458675,14.2,4.22,3.31,4.7,8.72,0,30,2017-12-07,NA,0.024,65119759,0,2,NA,NA,0,6784,0.01,-0.05,NA,2.6,39.96,Holstein,2015,106.3,100.2,99.5,85.9,102.8,1,29.04.2017,2017-12-06,2017-04-29,221
4192176,13077,556502,2017-12-07,30,SI,54546925,0,3.84,3.23,4.73,8.67,0,59,2017-12-08,NA,0.007,65126327,0,2,NA,NA,0,6795,0,0,NA,1.86,43.92,Lisasta,2015,100.7,97.5,85.7,96.2,92.4,1,24.07.2017,2017-12-07,2017-07-24,136
4192685,8181,556473,2017-12-06,26,SI,34466791,0,4.48,3.41,4.93,9.05,0,23,2017-12-08,NA,0.028,65125705,0,1,NA,NA,0,6791,-0.01,-0.07,NA,1.24,47.47,Lisasta,2015,113,110.8,122.9,105.5,126.6,1,21.09.2017,2017-12-07,2017-09-21,77
4192769,22603,556365,2017-12-06,7,SI,34492495,0,3.6,3.22,4.67,8.6,0,11,2017-12-08,NA,0.024,65124496,0,1,NA,NA,0,6791,0,0,NA,2.47,38.26,Lisasta,2015,115.7,116.4,84.9,104.1,106,1,19.06.2017,2017-12-07,2017-06-19,171
4192908,7591,556082,2017-12-01,24,SI,34544482,9,4.26,3.99,4.63,9.34,0,31,2017-12-06,NA,0.036,65115478,0,2,NA,NA,0,6780,0,0,NA,0,50.58,Rjava,2015,112.5,112.7,101,103.6,113.4,1,19.03.2017,2017-12-05,2017-03-19,261
4192914,1380,555220,2017-11-22,9,SI,04545187,8,4.44,3.62,4.57,8.9,0,2210,2017-11-24,NA,0.013,65087990,0,1,NA,NA,0,6747,0.02,-0.03,NA,2.02,39.4,Lisasta,2015,102,100.8,95.8,98.5,97.9,1,04.03.2017,2017-11-23,2017-03-04,264
4192919,2628,555984,2017-12-01,10,SI,94545188,6.8,3.76,2.98,4.69,8.38,0,18,2017-12-05,NA,0.015,65110589,0,1,NA,NA,0,6775,0,0,NA,2.89,37.3,Lisasta,2015,94.6,99.7,97.1,104.4,94.9,1,14.08.2017,2017-12-04,2017-08-14,112
4192973,8181,556473,2017-12-06,25,SI,44466790,0,4.24,3.54,4.78,9.03,0,46,2017-12-08,NA,0.022,65125704,0,1,NA,NA,0,6791,0.06,0.03,NA,2.19,39.02,Lisasta,2015,111.3,108.2,95,100.6,105.7,1,14.07.2017,2017-12-07,2017-07-14,146
4193011,7354,555853,2017-11-30,9,SI,94492138,6.8,4.34,3.03,4.76,8.5,0,24,2017-12-01,NA,0.023,65105558,0,2,NA,NA,0,6765,0,0,NA,2.65,36.36,Lisasta,2015,101.6,102.1,86.3,92.7,94.9,1,06.05.2017,2017-11-30,2017-05-06,208
4193013,7354,555853,2017-11-30,10,SI,84492139,7.6,3.71,3.12,4.51,8.34,0,107,2017-12-01,NA,0.015,65105559,0,2,NA,NA,0,6765,0,0,NA,1.61,43.42,Lisasta,2015,108.9,103.5,92.9,77.3,104.2,1,25.05.2017,2017-11-30,2017-05-25,189
4193374,7790,555564,2017-11-27,16,SI,94568440,5.9,6.28,4.21,4.58,9.5,0,213,2017-11-28,NA,0.014,65093974,0,2,NA,NA,0,6753,0,0,NA,0,50.96,Lisasta,2015,103.3,106.2,120.1,114.7,116.1,1,13.03.2017,2017-11-27,2017-03-13,259
4193445,5744,555337,2017-11-23,13,SI,14491630,11,3.65,4.07,4.63,9.41,0,46,2017-11-24,NA,0.022,65089155,0,1,NA,NA,0,6747,-0.07,-0.13,NA,0.47,48.6,Lisasta,2015,106.1,110.5,91.6,117,101,1,05.04.2017,2017-11-23,2017-04-05,232
