Herd1 Herd2 SumA
8784 38 10 16146.476296
8785 38 6 21036.582649
8786 38 4 12349.268139
8787 38 5 11949.491235
8788 38 79 18626.10881
8789 38 38 5724.698023
8790 38 54 14936.193496
8791 38 47 17940.484108
8792 38 52 17040.461317
8793 38 50 36326.907176
8794 38 16 22636.636216
8795 38 85 31422.321416
8796 38 45 48414.612127
8797 38 44 26462.034854
8798 38 31 26940.895943
8799 38 2 21789.914003
8800 38 84 30232.978711
8801 38 23 21273.402428
8802 54 82 27985.329052
8803 54 20 13020.853803
8804 54 12 16556.781186
8805 54 60 11734.733277
8806 54 24 7780.284005
8807 54 98 9139.829378
8808 54 37 20425.535246
8809 54 19 17929.920926
8810 54 28 14714.178797
8811 54 35 9206.829526
8812 54 48 11936.166002
8813 54 14 8032.513274
8814 54 30 12305.190276
8815 54 67 8140.263027
8816 54 33 11495.094983
8817 54 42 9766.817025
8818 54 87 6748.761
8819 54 65 11547.250596
8820 54 77 27402.504552
8821 54 75 9604.757518
8822 54 78 15842.498316
8823 54 13 15867.849817
8824 54 73 20360.681806
8825 54 34 14192.581453
8826 54 39 8079.951006
8827 54 89 7891.552623
8828 54 81 10012.003942
8829 54 68 12929.757191
8830 54 40 8572.198317
8831 54 91 7798.479355
8832 54 66 8782.662977
8833 54 61 15234.783387
8834 54 7 8614.754575
8835 54 46 13291.418322
8836 54 92 26240.025025
8837 54 63 21513.69183
8838 54 53 10148.41991
8839 54 41 10360.275278
8840 54 71 8517.642145
8841 54 62 10622.904914
8842 54 90 14935.407329
8843 54 26 7266.127618
8844 54 59 9596.662393
8845 54 15 7864.762436
8846 54 9 15074.24709
8847 54 36 14058.284942
8848 54 1 16419.804291
8849 54 51 14981.527492
8850 54 25 9106.764823
8851 54 94 8711.343816
8852 54 43 13776.235987
8853 54 27 11023.269358
8854 54 88 15259.273982
8855 54 57 15033.689298
8856 54 56 15050.9702
8857 54 21 6749.554069
8858 54 97 7790.656086
8859 54 76 14338.249772
8860 54 11 19205.396228
8861 54 3 12403.729049
8862 54 86 17387.48853
8863 54 18 17581.557244
8864 54 49 15217.900762
8865 54 55 16719.997594
8866 54 70 16859.064151
8867 54 80 9619.335822
8868 54 69 13577.132395
8869 54 95 6754.030771
8870 54 64 14469.783726
8871 54 8 10467.064758
8872 54 74 8234.176918
8873 54 32 15749.344711
8874 54 83 7697.204921
8875 54 29 17071.985837
8876 54 93 9172.599773
8877 54 72 11926.46722
8878 54 100 11304.437449
8879 54 99 10936.478165
8880 54 22 10680.736302
8881 54 58 12844.673145
8882 54 96 16581.056663
8883 54 17 11991.782472
8884 54 10 9759.462603
8885 54 6 13637.030824
8886 54 4 6862.025708
8887 54 5 6563.406803
8888 54 79 11707.126916
8889 54 38 14936.193496
8890 54 54 2243.514149
8891 54 47 11167.744262
8892 54 52 10448.901535
8893 54 50 26347.036176
8894 54 16 14925.796953
8895 54 85 22194.573875
8896 54 45 36774.136167
8897 54 44 18055.635451
8898 54 31 18460.35435
8899 54 2 14244.663741
8900 54 84 21196.423724
8901 54 23 13824.299357
8902 47 82 32050.104965
8903 47 20 15831.508785
8904 47 12 19703.405877
8905 47 60 14413.362988
8906 47 24 9983.934578
8907 47 98 11518.534209
8908 47 37 23914.184763
8909 47 19 21213.603263
8910 47 28 17692.48212
8911 47 35 11590.625742
8912 47 48 14632.813245
8913 47 14 10273.314418
8914 47 30 15037.343197
8915 47 67 10388.288642
8916 47 33 14145.96762
8917 47 42 12223.804072
8918 47 87 8815.481601
8919 47 65 14197.81735
8920 47 77 31418.626307
8921 47 75 12042.727554
8922 47 78 18929.926054
8923 47 13 18943.218777
8924 47 73 23846.829399
8925 47 34 17117.456072
8926 47 39 10330.113816
8927 47 89 10114.399604
8928 47 81 12495.196697
8929 47 68 15729.331449
8930 47 40 10877.0295
8931 47 91 10011.03771
8932 47 66 11122.651472
8933 47 61 18264.869374
8934 47 7 10925.367034
8935 47 46 16130.561871
8936 47 92 30178.56979
8937 47 63 25078.536586
8938 47 53 12645.998255
8939 47 41 12887.015808
8940 47 71 10814.075511
8941 47 62 13174.502052
8942 47 90 17944.667011
8943 47 26 9399.250651
8944 47 59 12035.563757
8945 47 15 10083.733177
8946 47 9 18094.497578
8947 47 36 16979.143536
8948 47 1 19563.892769
8949 47 51 17986.263547
8950 47 25 11486.367853
8951 47 94 11034.781293
8952 47 43 16668.31287
8953 47 27 13630.222337
8954 47 88 18302.608595
8955 47 57 18046.478588
8956 47 56 18070.153166
8957 47 21 8816.903744
8958 47 97 10002.252501
8959 47 76 17288.601845
8960 47 11 22599.373325
8961 47 3 15157.357192
8962 47 86 20626.385056
8963 47 18 20835.220642
8964 47 49 18253.846239
8965 47 55 19890.922304
8966 47 70 20045.74076
8967 47 80 12066.017035
8968 47 69 16451.848094
8969 47 95 8824.093441
8970 47 64 17433.218546
8971 47 8 13002.922661
8972 47 74 10504.678938
8973 47 32 18835.227232
8974 47 83 9893.739492
8975 47 29 20274.611062
8976 47 93 11560.562102
8977 47 72 14631.896519
8978 47 100 13939.704219
8979 47 99 13524.213346
8980 47 22 13245.931191
8981 47 58 15636.55028
8982 47 96 19749.095278
8983 47 17 14705.351126
8984 47 10 12213.459309
8985 47 6 16515.475881
8986 47 4 8941.599387
8987 47 5 8607.841283
8988 47 79 14393.052065
8989 47 38 17940.484108
8990 47 54 11167.744262
8991 47 47 3493.722528
8992 47 52 12990.313728
8993 47 50 30286.090615
8994 47 16 17920.322635
8995 47 85 25815.246963
8996 47 45 41394.512597
8997 47 44 21341.400788
8998 47 31 21773.104475
8999 47 2 17183.347462
9000 47 84 24749.437422
9001 47 23 16716.0611
9002 52 82 30844.684039
9003 52 20 14974.470375
9004 52 12 18746.888864
9005 52 60 13614.441058
9006 52 24 9313.703916
9007 52 98 10788.818831
9008 52 37 22877.541577
9009 52 19 20216.813582
9010 52 28 16787.496512
9011 52 35 10863.936759
9012 52 48 13814.775423
9013 52 14 9580.869341
9014 52 30 14203.059216
9015 52 67 9703.357626
9016 52 33 13341.753583
9017 52 42 11458.495554
9018 52 87 8169.592229
9019 52 65 13384.467156
9020 52 77 30212.067464
9021 52 75 11295.461532
9022 52 78 18001.626839
9023 52 13 18006.030845
9024 52 73 22811.920194
9025 52 34 16222.915272
9026 52 39 9640.501131
9027 52 89 9436.070035
9028 52 81 11745.168776
9029 52 68 14889.096311
9030 52 40 10177.471578
9031 52 91 9343.02084
9032 52 66 10405.954607
9033 52 61 17349.533113
9034 52 7 10228.55291
9035 52 46 15266.403848
9036 52 92 29012.870219
9037 52 63 24018.010858
9038 52 53 11902.26047
9039 52 41 12109.741126
9040 52 71 10119.861929
9041 52 62 12397.898734
9042 52 90 17029.890674
9043 52 26 8752.871442
9044 52 59 11294.147583
9045 52 15 9407.403539
9046 52 9 17173.576001
9047 52 36 16104.342561
9048 52 1 18621.691577
9049 52 51 17072.452748
9050 52 25 10770.496136
9051 52 94 10322.959733
9052 52 43 15800.035322
9053 52 27 12836.543365
9054 52 88 17384.708646
9055 52 57 17139.787308
9056 52 56 17166.662936
9057 52 21 8190.306794
9058 52 97 9324.694476
9059 52 76 16399.443471
9060 52 11 21584.26454
9061 52 3 14322.938639
9062 52 86 19659.922541
9063 52 18 19868.186604
9064 52 49 17334.713979
9065 52 55 18941.803157
9066 52 70 19076.029426
9067 52 80 11316.056887
9068 52 69 15599.361601
9069 52 95 8190.762387
9070 52 64 16551.268051
9071 52 8 12241.947379
9072 52 74 9814.463567
9073 52 32 17900.274007
9074 52 83 9223.93666
9075 52 29 19307.793699
9076 52 93 10838.583464
9077 52 72 13810.782123
9078 52 100 13145.991381
9079 52 99 12742.828825
9080 52 22 12470.68807
9081 52 58 14796.422376
9082 52 96 18800.936542
9083 52 17 13887.548935
9084 52 10 11466.465813
9085 52 6 15638.651326
9086 52 4 8311.306593
9087 52 5 7977.104169
9088 52 79 13575.472521
9089 52 38 17040.461317
9090 52 54 10448.901535
9091 52 47 12990.313728
9092 52 52 3101.955481
9093 52 50 29122.79649
9094 52 16 17025.736668
9095 52 85 24746.374516
9096 52 45 40037.758169
9097 52 44 20356.741511
9098 52 31 20784.288901
9099 52 2 16300.332833
9100 52 84 23696.8206
9101 52 23 15854.213102
9102 50 82 55550.363864
9103 50 20 33272.33021
9104 50 12 38793.155367
9105 50 60 31227.568057
9106 50 24 24527.37149
9107 50 98 26876.639988
9108 50 37 44653.337849
9109 50 19 40894.23348
9110 50 28 35951.567835
9111 50 35 26997.90198
9112 50 48 31547.82456
9113 50 14 24939.556848
9114 50 30 32125.034113
9115 50 67 25148.833333
9116 50 33 30827.84989
9117 50 42 27910.476774
9118 50 87 22639.112138
9119 50 65 30894.70321
9120 50 77 54685.490401
9121 50 75 27670.91206
9122 50 78 37706.40101
9123 50 13 37744.690854
9124 50 73 44578.682022
9125 50 34 35126.902401
9126 50 39 25046.657165
9127 50 89 24718.106963
9128 50 81 28365.853293
9129 50 68 33154.293259
9130 50 40 25907.270499
9131 50 91 24559.893044
9132 50 66 26272.423382
9133 50 61 36768.399541
9134 50 7 25989.77917
9135 50 46 33715.904869
9136 50 92 53079.878578
9137 50 63 46245.913037
9138 50 53 28609.422699
9139 50 41 28926.772878
9140 50 71 25811.307952
9141 50 62 29376.427913
9142 50 90 36316.873833
9143 50 26 23605.76177
9144 50 59 27679.338536
9145 50 15 24671.474192
9146 50 9 36532.009938
9147 50 36 34962.472374
9148 50 1 38625.413412
9149 50 51 36388.186264
9150 50 25 26841.507152
9151 50 94 26148.720844
9152 50 43 34514.551883
9153 50 27 30056.0726
9154 50 88 36830.127941
9155 50 57 36485.442835
9156 50 56 36492.891229
9157 50 21 22671.221933
9158 50 97 24534.419346
9159 50 76 35386.281747
9160 50 11 42828.002303
9161 50 3 32309.054398
9162 50 86 40104.910405
9163 50 18 40397.566254
9164 50 49 36764.149628
9165 50 55 39083.06942
9166 50 70 39274.05904
9167 50 80 27699.813251
9168 50 69 34199.848946
9169 50 95 22672.544615
9170 50 64 35615.934634
9171 50 8 29149.969491
9172 50 74 25330.385104
9173 50 32 37600.983618
9174 50 83 24380.734887
9175 50 29 39622.557578
9176 50 93 26948.500208
9177 50 72 31544.45036
9178 50 100 30536.177105
9179 50 99 29922.413177
9180 50 22 29493.685321
9181 50 58 33028.598728
9182 50 96 38875.955711
9183 50 17 31648.225196
9184 50 10 27949.467126
9185 50 6 34289.263171
9186 50 4 22874.449469
9187 50 5 22318.071643
9188 50 79 31184.778065
9189 50 38 36326.907176
9190 50 54 26347.036176
9191 50 47 30286.090615
9192 50 52 29122.79649
9193 50 50 13404.215779
9194 50 16 36334.583763
9195 50 85 47283.74319
9196 50 45 67715.301988
9197 50 44 41134.526634
9198 50 31 41750.263808
9199 50 2 35266.444533
9200 50 84 45825.285603
9201 50 23 34608.554907
9202 16 82 38235.735453
9203 16 20 20247.020049
9204 16 12 24608.735556
9205 16 60 18656.777125
9206 16 24 13563.842554
9207 16 98 15324.904556
9208 16 37 29296.893211
9209 16 19 26268.735858
9210 16 28 22358.337576
9211 16 35 15414.612031
9212 16 48 18911.85546
9213 16 14 13877.837142
9214 16 30 19347.678746
9215 16 67 14040.062773
9216 16 33 18346.664663
9217 16 42 16120.866235
9218 16 87 12179.737702
9219 16 65 18409.949125
9220 16 77 37518.147034
9221 16 75 15935.887398
9222 16 78 23736.689086
9223 16 13 23767.46504
9224 16 73 29227.286261
9225 16 34 21697.22678
9226 16 39 13953.749337
9227 16 89 13705.581069
9228 16 81 16462.817338
9229 16 68 20151.994194
9230 16 40 14604.904428
9231 16 91 13584.425129
9232 16 66 14867.363306
9233 16 61 22990.142917
9234 16 7 14665.408273
9235 16 46 20593.747298
9236 16 92 36179.32452
9237 16 63 30595.931251
9238 16 53 16642.871491
9239 16 41 16895.104175
9240 16 71 14528.848345
9241 16 62 17239.595942
9242 16 90 22628.099456
9243 16 26 12877.588193
9244 16 59 15929.192521
9245 16 15 13676.516934
9246 16 9 22795.917519
9247 16 36 21549.677636
9248 16 1 24450.169444
9249 16 51 22686.770152
9250 16 25 15295.515139
9251 16 94 14783.019505
9252 16 43 21206.620871
9253 16 27 17743.198807
9254 16 88 23031.688762
9255 16 57 22753.98516
9256 16 56 22772.579394
9257 16 21 12195.338658
9258 16 97 13566.90882
9259 16 76 21892.501472
9260 16 11 27836.841668
9261 16 3 19484.161803
9262 16 86 25631.563804
9263 16 18 25858.061339
9264 16 49 22978.041474
9265 16 55 24814.031085
9266 16 70 24980.818903
9267 16 80 15947.332892
9268 16 69 20959.852104
9269 16 95 12193.839586
9270 16 64 22073.247813
9271 16 8 17044.968922
9272 16 74 14154.942857
9273 16 32 23636.269704
9274 16 83 13458.63189
9275 16 29 25263.899831
9276 16 93 15385.291424
9277 16 72 18889.623354
9278 16 100 18114.456237
9279 16 99 17643.789137
9280 16 22 17313.914657
9281 16 58 20039.200702
9282 16 96 24654.871101
9283 16 17 18977.206198
9284 16 10 16129.47604
9285 16 6 21029.893643
9286 16 4 12347.269027
9287 16 5 11935.916634
9288 16 79 18619.821072
9289 16 38 22636.636216
9290 16 54 14925.796953
9291 16 47 17920.322635
9292 16 52 17025.736668
9293 16 50 36334.583763
9294 16 16 5721.536128
9295 16 85 31434.917036
9296 16 45 48442.999834
9297 16 44 26461.407159
9298 16 31 26963.798082
9299 16 2 21806.28229
9300 16 84 30250.210031
9301 16 23 21281.852902
9302 85 82 49439.560808
9303 85 20 28588.359115
9304 85 12 33721.444353
9305 85 60 26693.810877
9306 85 24 20528.536429
9307 85 98 22681.647033
9308 85 37 39196.798219
9309 85 19 35683.312208
9310 85 28 31072.10258
9311 85 35 22797.432719
9312 85 48 26995.441595
9313 85 14 20908.778127
9314 85 30 27522.443131
9315 85 67 21101.342205
9316 85 33 26322.781858
9317 85 42 23628.584887
9318 85 87 18801.907419
9319 85 65 26393.865074
9320 85 77 48626.071802
9321 85 75 23411.199446
9322 85 78 32707.246766
9323 85 13 32745.243703
9324 85 73 39115.682577
9325 85 34 30309.898936
9326 85 39 20997.852027
9327 85 89 20696.945055
9328 85 81 24052.828439
9329 85 68 28478.055286
9330 85 40 21791.754286
9331 85 91 20559.075119
9332 85 66 22124.266144
9333 85 61 31840.836551
9334 85 7 21868.79044
9335 85 46 28994.389756
9336 85 92 47106.525013
9337 85 63 40689.417606
9338 85 53 24273.989995
9339 85 41 24570.590852
9340 85 71 21709.06019
9341 85 62 24991.08542
9342 85 90 31413.773297
9343 85 26 19686.277271
9344 85 59 23421.233761
9345 85 15 20657.999379
9346 85 9 31605.974326
9347 85 36 30147.11567
9348 85 1 33565.210317
9349 85 51 31478.595834
9350 85 25 22649.919263
9351 85 94 22019.207911
9352 85 43 29738.559147
9353 85 27 25604.068202
9354 85 88 31891.052796
9355 85 57 31570.526858
9356 85 56 31579.210702
9357 85 21 18832.410279
9358 85 97 20534.627664
9359 85 76 30545.269157
9360 85 11 37490.544392
9361 85 3 27694.682248
9362 85 86 34941.16943
9363 85 18 35218.629157
9364 85 49 31829.567729
9365 85 55 33983.996124
9366 85 70 34175.0724
9367 85 80 23432.071202
9368 85 69 29449.226469
9369 85 95 18833.691045
9370 85 64 30759.819617
9371 85 8 24773.576097
9372 85 74 21256.137037
9373 85 32 32600.672469
9374 85 83 20394.18472
9375 85 29 34498.424683
9376 85 93 22746.892093
9377 85 72 26982.04797
9378 85 100 26056.207761
9379 85 99 25484.914515
9380 85 22 25088.81264
9381 85 58 28356.404405
9382 85 96 33791.720162
9383 85 17 27080.239384
9384 85 10 23664.409111
9385 85 6 29522.993748
9386 85 4 19018.671982
9387 85 5 18513.64457
9388 85 79 26651.348238
9389 85 38 31422.321416
9390 85 54 22194.573875
9391 85 47 25815.246963
9392 85 52 24746.374516
9393 85 50 47283.74319
9394 85 16 31434.917036
9395 85 85 10494.705455
9396 85 45 60954.882827
9397 85 44 35903.604923
9398 85 31 36475.864832
9399 85 2 30439.625142
9400 85 84 40296.614207
9401 85 23 29818.477605
9402 45 82 70289.510028
9403 45 20 44869.613291
9404 45 12 51250.143391
9405 45 60 42512.352928
9406 45 24 34624.202578
9407 45 98 37387.60003
9408 45 37 57956.74139
9409 45 19 53640.978078
9410 45 28 47974.424508
9411 45 35 37534.902447
9412 45 48 42881.098869
9413 45 14 35100.063496
9414 45 30 43543.317269
9415 45 67 35369.123034
9416 45 33 42030.771373
9417 45 42 38603.406668
9418 45 87 32361.51235
9419 45 65 42117.755742
9420 45 77 69303.343044
9421 45 75 38335.724632
9422 45 78 50011.474338
9423 45 13 50059.102508
9424 45 73 57865.78235
9425 45 34 47027.715132
9426 45 39 35235.607031
9427 45 89 34843.705545
9428 45 81 39155.766096
9429 45 68 44735.792724
9430 45 40 36261.245655
9431 45 91 34648.697536
9432 45 66 36679.848055
9433 45 61 48923.56787
9434 45 7 36344.269946
9435 45 46 45394.813168
9436 45 92 67492.592548
9437 45 63 59780.169799
9438 45 53 39439.881899
9439 45 41 39814.078668
9440 45 71 36141.2449
9441 45 62 40345.244419
9442 45 90 48394.28104
9443 45 26 33516.217251
9444 45 59 38340.122773
9445 45 15 34793.313544
9446 45 9 48633.881295
9447 45 36 46822.919228
9448 45 1 51066.459638
9449 45 51 48480.964057
9450 45 25 37348.572156
9451 45 94 36545.116869
9452 45 43 46315.503039
9453 45 27 41128.248095
9454 45 88 48985.154744
9455 45 57 48594.24787
9456 45 56 48591.888529
9457 45 21 32394.941003
9458 45 97 34619.834212
9459 45 76 47321.623813
9460 45 11 55858.650734
9461 45 3 43752.410405
9462 45 86 52758.341956
9463 45 18 53078.199248
9464 45 49 48920.876544
9465 45 55 51586.113987
9466 45 70 51800.465351
9467 45 80 38367.877332
9468 45 69 45951.416078
9469 45 95 32406.700713
9470 45 64 47586.919193
9471 45 8 40061.625255
9472 45 74 35559.981535
9473 45 32 49876.9846
9474 45 83 34445.090077
9475 45 29 52216.650098
9476 45 93 37489.448032
9477 45 72 42861.373017
9478 45 100 41689.608133
9479 45 99 40975.835198
9480 45 22 40482.596672
9481 45 58 44577.327905
9482 45 96 51340.471142
9483 45 17 42989.296654
9484 45 10 38655.942394
9485 45 6 46058.728071
9486 45 4 32653.962349
9487 45 5 31983.358669
9488 45 79 42447.902475
9489 45 38 48414.612127
9490 45 54 36774.136167
9491 45 47 41394.512597
9492 45 52 40037.758169
9493 45 50 67715.301988
9494 45 16 48442.999834
9495 45 85 60954.882827
9496 45 45 21095.231319
9497 45 44 53941.035292
9498 45 31 54653.405694
9499 45 2 47207.857195
9500 45 84 59295.5973
9501 45 23 46440.653194
9502 44 82 43157.330309
9503 44 20 23866.424658
9504 44 12 28579.135406
9505 44 60 22130.234039
9506 44 24 16551.448454
9507 44 98 18499.302953
9508 44 37 33623.791653
9509 44 19 30386.394583
9510 44 28 26142.280833
9511 44 35 18595.755933
9512 44 48 22404.16315
9513 44 14 16907.17275
9514 44 30 22899.908113
9515 44 67 17071.236562
9516 44 33 21799.969937
9517 44 42 19372.07997
9518 44 87 15013.602827
9519 44 65 21857.451372
9520 44 77 42406.531843
9521 44 75 19159.566671
9522 44 78 27646.945303
9523 44 13 27678.6739
9524 44 73 33550.457728
9525 44 34 25440.728327
9526 44 39 16981.079317
9527 44 89 16709.781988
9528 44 81 19732.253272
9529 44 68 23758.674217
9530 44 40 17696.151715
9531 44 91 16581.260537
9532 44 66 17992.445533
9533 44 61 26841.673072
9534 44 7 17754.528923
9535 44 46 24244.044127
9536 44 92 40977.454191
9537 44 63 35000.747843
9538 44 53 19930.663982
9539 44 41 20214.156942
9540 44 71 17615.104611
9541 44 62 20585.328116
9542 44 90 26448.26286
9543 44 26 15797.022106
9544 44 59 19159.601667
9545 44 15 16677.317404
9546 44 9 26626.612873
9547 44 36 25285.136195
9548 44 1 28418.143684
9549 44 51 26503.829189
9550 44 25 18460.188996
9551 44 94 17898.122098
9552 44 43 24903.679748
9553 44 27 21146.350906
9554 44 88 26884.150657
9555 44 57 26578.588745
9556 44 56 26609.88544
9557 44 21 15035.336976
9558 44 97 16559.114909
9559 44 76 25654.696321
9560 44 11 32043.254312
9561 44 3 23037.779248
9562 44 86 29685.940831
9563 44 18 29933.571716
9564 44 49 26831.311974
9565 44 55 28809.050103
9566 44 70 28988.176829
9567 44 80 19183.678961
9568 44 69 24636.347809
9569 44 95 15036.980193
9570 44 64 25849.322193
9571 44 8 20378.93983
9572 44 74 17211.303116
9573 44 32 27542.67595
9574 44 83 16430.85476
9575 44 29 29281.034268
9576 44 93 18562.235212
9577 44 72 22394.149922
9578 44 100 21545.521224
9579 44 99 21031.283972
9580 44 22 20679.291801
9581 44 58 23648.293205
9582 44 96 28636.56595
9583 44 17 22487.887115
9584 44 10 19387.037922
9585 44 6 24717.849065
9586 44 4 15205.493748
9587 44 5 14749.702958
9588 44 79 22094.968574
9589 44 38 26462.034854
9590 44 54 18055.635451
9591 44 47 21341.400788
9592 44 52 20356.741511
9593 44 50 41134.526634
9594 44 16 26461.407159
9595 44 85 35903.604923
9596 44 45 53941.035292
9597 44 44 7713.219323
9598 44 31 31104.531314
9599 44 2 25555.141538
9600 44 84 34638.013035
9601 44 23 24990.146644
9602 31 82 43777.193743
9603 31 20 24319.451763
9604 31 12 29075.969612
9605 31 60 22582.587675
9606 31 24 16942.031135
9607 31 98 18897.853435
9608 31 37 34172.952193
9609 31 19 30884.897255
9610 31 28 26625.758956
9611 31 35 19001.465902
9612 31 48 22859.456166
9613 31 14 17284.29908
9614 31 30 23338.054218
9615 31 67 17467.796031
9616 31 33 22240.266234
9617 31 42 19774.322653
9618 31 87 15378.807971
9619 31 65 22306.082564
9620 31 77 43007.360355
